1
0.9950207821
0.9803300732
0.9566507681
0.9251300429
0.8872600507
0.8447799718
0.7995698476
0.7535464526
0.7085698609
0.6663667454
0.6284733627
0.5961981686
0.5706015262
0.5524883111
0.5424085045
0.5406610574
0.5472972761
0.5621214988
0.5846886672
0.6143002821
0.6500019176
0.6905866886
0.7346096057
0.7804174271
0.8261973436
0.8700456698
0.9100548798
0.9444142054
0.9715161376
0.9900590858
0.9991356488
0.9982967134
0.9875839265
0.9675266635
0.9391038577
0.9036752343
0.8628898952
0.8185822786
0.7726660123
0.7270351312
0.6834798772
0.6436213387
0.6088660833
0.5803791918
0.5590720765
0.5456003551
0.5403668808
0.5435256944
0.5549839851
0.5744008792
0.6011837705
0.6344847099
0.6732008099
0.7159834716
0.7612612914
0.8072806273
0.8521659974
0.8939998867
0.9309184815
0.9612168045
0.9834542404
0.9965500611
0.9998586497
0.9932158262
0.976950788
0.9518622325
0.9191615209
0.8803895502
0.8373166779
0.791836209
0.745861522
0.7012351079
0.6596550585
0.6226214326
0.5914019793
0.5670143395
0.5502203433
0.5415274648
0.5411928331
0.5492262701
0.5653904212
0.5891979007
0.6199072478
0.6565211092
0.6977911906
0.742234917
0.7881682668
0.8337578091
0.87709268
0.9162743175
0.9495186573
0.9752627102
0.9922655392
0.9996931048
0.9971774833
0.9848435286
0.9632997884
0.9335947654
0.8971437114
